mass_1_source,mass_2_source,redshift,luminosity_distance,theta_jn,ra,dec,psi,phase,geocent_time,a_1,a_2
1.2663838773233131,1.2598949377430102,1.2953260859066758,9343.083948639905,0.0642616106323316,1.3587518366307176,0.37058525893964755,2.064827274028314,5.299095737801344,1585773030.1958632,0.0,0.0
1.3207964254314912,1.2211116199112004,2.206357604658534,17947.93613462718,0.08180632482915154,3.1345401120330068,0.12017967333583787,1.9296797308432094,6.264269223919563,1600880911.0334249,0.0,0.0
1.367681236286113,1.2109606549867515,1.3866242340429298,10160.968080306851,0.02983943306671639,5.702888299305338,-0.48131558530947016,2.664839772829322,3.552903701686014,1606636211.8571463,0.0,0.0
1.3595120231240139,1.324312012009252,0.3071256146868988,1646.4570291374398,0.05631979804715997,1.7655945787455058,0.18044833727491644,0.2387652810193203,0.6225983785935976,1579669020.3670719,0.0,0.0
1.431477750974322,1.3254153036610063,2.0665067078920885,16572.71295452167,0.0783444065156223,1.2400011923408927,-0.9079823598563471,2.007308322605019,1.8418900759515944,1585912754.204842,0.0,0.0
1.459695478446841,1.3359554662703907,2.555014121084494,21441.728753500483,0.038220376854502476,1.848823734126702,0.08089361230604437,2.1906193102387737,1.8058179704561153,1602622499.0812376,0.0,0.0
1.3553648014136446,1.2999220975134254,2.920580702715991,25191.190275238347,0.011739305265382518,5.126194223863959,-0.0031932539793256506,0.5646583149052278,0.2799783082279077,1598789406.095607,0.0,0.0
1.3071963413798025,1.2620587106522787,1.7630183440306095,13648.703050701351,0.03534873443419418,0.34342983260617577,-0.24106627893846302,0.17215119287367675,3.935725490090574,1594548862.208817,0.0,0.0
1.4319432405678316,1.29532012320372,1.2490514658024878,8933.366003944278,0.06180704134150933,0.40527572057357103,1.33359158553975,2.7151508221953784,1.9696026145506746,1592408837.6365275,0.0,0.0
1.3302950079964062,1.262415910648206,1.564713587761628,11789.599344440901,0.08950393972825171,4.74015816052642,0.27461461797268666,1.465787294194275,4.3039729537330285,1605599499.3812068,0.0,0.0
1.356406272875228,1.2621219237482664,1.1079592104318683,7705.974377092361,0.07812138570520615,1.3923727249111106,-0.6419341853149231,0.0803121827062202,0.22786745430580466,1605826209.7836535,0.0,0.0
1.4048084606753044,1.2767545605747528,1.6767835385380965,12834.780832427316,0.046918855932957935,4.370689792855713,-0.6352682228171386,2.516864448085265,3.584568630708563,1589767225.336105,0.0,0.0
1.350649036197427,1.2161439426585603,2.728653418375766,23212.59620729696,0.07770275913317301,3.735597675382478,0.010167596476135658,2.978132569126746,2.24023279788872,1590666196.047405,0.0,0.0
1.3570257471045213,1.3070618670799659,1.091744371012104,7567.166993940397,0.06726821133651048,4.004091441724177,0.26439713787996305,0.55194159434524,5.8381010552245245,1593535868.4042506,0.0,0.0
1.3446904356046454,1.224561238899394,2.8232186575146736,24184.807796792335,0.0534770505550895,3.80307094583403,-0.6373927947441033,1.3039390439419027,4.863869080608637,1602624257.6784382,0.0,0.0
1.2254206123605778,1.188961102493092,1.620118766537428,12304.474779787999,0.015550064549798638,6.166401281994086,0.22206203387108933,2.8993806164915803,4.882537737386666,1589463958.9980552,0.0,0.0
1.471230409882918,1.3733680571879472,1.3337382533641096,9685.693013784266,0.061742868530813094,1.7637707035023902,0.35626079466919175,1.3780081371273665,2.3188733916938133,1591825132.8776503,0.0,0.0
1.4958244442488615,1.3685490394960034,1.3815468382805376,10115.163614368232,0.017089440221199608,0.3030025159440818,0.9301590507943047,1.3017113114811552,0.4139547304854806,1606342963.9178543,0.0,0.0
1.4186007661532054,1.2547436620528267,0.5738782977421137,3445.4839141751772,0.08724986859343162,2.2912800212673443,-0.4863572277933743,2.582143059177071,4.626937028490168,1585921811.7548535,0.0,0.0
1.3255928729642483,1.2976609627391609,1.739466568431025,13425.610488465583,0.05442039301266205,0.5398101374762225,-1.1211266575944687,0.1405353412873786,4.15516422979484,1581976388.318104,0.0,0.0
1.4767122184848904,1.3544043531785421,1.920767464486639,15157.617810209767,0.010047989650714607,0.6337183264328625,0.15642775243564933,2.461147920881807,5.719681670470477,1600645508.416275,0.0,0.0
1.3397385670615398,1.2758391823356077,1.8295413400495124,14281.970658060276,0.014495694465158653,2.211319505655397,-0.10827897005956369,2.630396648585736,4.468898849983263,1604657580.1599464,0.0,0.0
1.2692430836137905,1.2668228223112856,1.3335375289349338,9683.896935766748,0.046951913808736194,2.5372848497557987,0.46100468305139924,2.478023957344748,6.203891611634933,1599282704.9761064,0.0,0.0
1.5922671228078973,1.3092884697609792,1.4523239951032323,10756.902407371515,0.05967698624774198,2.4382484197116043,-0.7643808805231699,0.2614460873888666,6.1438016094623045,1590280620.628229,0.0,0.0
1.4048798527745783,1.3329618960567582,1.5713104819885857,11850.709672750245,0.07115063511606613,1.9518902507767635,-1.3416428786409946,3.118203162841547,5.9955823951074825,1584688815.9414325,0.0,0.0
1.3288224746451547,1.1651409064048963,0.8317036794436967,5414.152379784125,0.01718728239090824,5.352960396297673,1.5311161396316624,0.019826115708812753,4.972032626714789,1591240654.960864,0.0,0.0
1.311187751155722,1.3108653365507958,1.125661649569735,7858.06718230208,0.06624081280447347,2.8963242240402334,0.31931761329378555,0.3228461555372906,2.879256729996718,1604918712.924656,0.0,0.0
