z,theta_v,Ep_obs,Fp,T90,snr_ETS_15,snr_ETN_15,snr_network,detected
1.7630183440306095,2.0253332942080906,525.2974448871917,0.9084707431932184,1.8706255545561523,1.3590307876735057,5.096876980557216,5.274952098055347,False
1.2490514658024878,3.5412826130590824,1430.171305722845,1.1616246083555024,1.4085652775670432,7.694296210140034,10.047390252806677,12.655127224234844,True
1.564713587761628,5.128197996222119,128.09823822199348,3.5543402277161524,0.060463925535682,4.261788671667054,4.998073961316524,6.56837773005937,False
1.1079592104318683,4.476025690621952,772.4555627542634,1.181020475012728,0.9955638433263768,2.8954136518396956,7.433472439193146,7.977464053162746,False
1.6767835385380965,2.688252424540832,412.8618537695065,6.300982540765886,0.2291493778442503,5.718262341651978,0.7315249850714615,5.764863659423262,False
2.728653418375766,4.452040154852424,105.2182621753942,2.47024490320644,0.3331677181712292,4.52079105505485,4.580304237664581,6.435583786497698,False
1.091744371012104,3.854184604976129,340.86973739002167,0.9393000662674148,1.214122644106818,11.531098460315789,9.623895419861194,15.019507140845947,True
2.8232186575146736,3.0640092976143647,437.9987767331323,2.593511353674049,0.6432864097333972,6.5953805559190055,6.38572224712961,9.180222943637071,True
1.620118766537428,0.8909530698594604,949.636245767649,14.308861054105742,0.1452297584541498,5.28181732986966,1.517285741648826,5.4954299493235546,False
1.3337382533641096,3.537605781846696,432.9416326780968,7.597804918164799,0.2797406390360484,5.425209910767276,6.171678740788997,8.217208836058283,True
1.3815468382805376,0.9791527989158536,1094.918309549415,1.1484898336843763,1.05563640173371,12.235919612072006,12.90061839268888,17.780429794211134,True
0.5738782977421137,4.999049233474664,188.16989483920128,0.8174282909810744,1.521961457347926,13.468398580013035,8.584701491984294,15.971689328827258,True
1.739466568431025,3.1180588390687705,707.5358936268094,1.2748851612320538,0.7433537180310187,7.3942819475182535,7.968398216608066,10.870638235993182,True
1.920767464486639,0.5757073995770772,522.5607188962788,1.738261913392961,0.7854159249903381,8.401681334540998,7.604150318702577,11.331873248346856,True
1.8295413400495124,0.830542113964738,367.39517043085993,2.7290000307091464,0.5720286409445213,3.098939532123122,4.192461409093885,5.2134593976070205,False
1.3335375289349338,2.690146501302594,542.0343394322656,1.036620361947743,1.4665970964254016,7.177749088372742,7.327191443538577,10.257086156696777,True
1.4523239951032323,3.4192394460558706,1138.9552013283578,2.0499324066469025,1.131718936331802,10.157551633661637,10.558455949735356,14.651172213614995,True
1.5713104819885857,4.076631101825898,68.72636163528034,1.5670796995372724,0.6908681583706906,9.774044798984752,10.817543780783343,14.579135954566212,True
0.8317036794436967,0.984758742298561,1247.488638106382,16.48983583479271,0.1486175548187782,13.170801291775335,14.93480757406777,19.91277187992327,True
1.125661649569735,3.795319005212472,615.8070702973971,6.061370267181658,0.1311940064208589,9.430178598883229,10.043370325822577,13.776703375933183,True
0.3869533385931456,3.105649519692593,1558.6705484066183,45.885833254066206,0.8032680023139805,37.27177538857078,34.414122601750904,50.72984402759793,True
0.6075941675222403,1.8851966784517769,6227.462960751994,3.4141458405846503,1.214447326654694,11.519545837011803,6.038188396509659,13.006139142834042,True
1.539379679078266,2.12114057318266,2305.5739571403547,2.0914858981271824,1.3810716206307918,11.669735574734045,11.63740518254695,16.480653135327614,True
1.001221078651792,2.0031863900257605,804.8568790744148,5.572827148352342,0.4502908794243032,15.544332073931159,16.15475848347531,22.418797498618485,True
1.029152392130956,1.6608900169924787,307.1534689148588,9.616073293491889,0.542091268652472,7.985183487021116,9.687845502695223,12.554581068497937,True
2.066605604369834,3.18436522576261,239.19212628983755,1.0784145791288433,0.7636042331463571,7.220608874011872,7.130228839135702,10.147775904596113,True
