z,theta_v,Ep_obs,Fp,T90
0.6294218187226281,4.957400380172752,175.61493246763928,0.6882174290997146,1.2189105047176072
1.160914982577708,2.2587383455984384,353.96768455191824,1.5271194417313378,1.578342709225627
1.154088521455618,1.704217685252418,461.70982138639897,4.6843127475847455,0.5014851520780206
0.45321974134212906,3.4192394460558706,1038.2018883314022,42.3270045554811,0.2542916074252794
2.129276072875171,2.5293016694898243,535.9524806896866,3.44460151822029,0.30994141499988104
2.3425646358705934,3.2665762929885966,402.5077686913725,1.9112876560328635,0.6685651213170273
0.9647937670291098,4.7497357096906505,242.8350834697043,1.2631149596513378,0.5875095803256594
3.5551520616381396,3.2414977186586373,374.66713323324416,3.002544758746867,0.4404006788466282
3.2585719039386376,2.259065627579605,812.0978837914885,2.175400597808324,1.0016048169546146
1.4081483083544537,1.6771012715509566,412.8409650087624,33.631418784423275,0.32374100052892396
2.519662253141817,2.320418626497136,287.31317477365405,1.3062508161572008,1.598141313247716
1.0092033222405186,4.6058978013407765,455.7699296021083,0.7431989723696418,1.8635423101201967
2.3521982727645625,1.7093194436937478,1275.9382224789263,2.2198915153239174,0.6306089003496367
2.7440427909175074,0.5757073995770772,264.5565550670337,4.192590063311036,0.05524979953202924
1.9875087215586245,3.2665762929885966,463.90203540358993,3.575148822209718,0.34458983416788486
2.549110713321133,3.300919631394847,271.1713419511907,1.00417743851465,0.8521253774974054
0.8661971532334121,4.693543111197308,214.56133941696186,43.27215461090515,0.2597831669713864
2.2369938115234693,2.846349388256085,137.55202512662348,5.131873102696537,0.5985966926989155
2.052154692834131,2.7558500391368366,945.2978633959732,1.000822094426309,1.4902566549033613
0.4859845995228227,2.8993001677802646,1098.4335471362465,14.984622557881561,1.7656346354171994
1.3452142133763498,2.722844684830085,1241.9994714833722,1.825187339132812,1.7729817174791342
3.0627932316046653,2.259065627579605,355.11357241528157,3.141668394841794,1.2080291903645406
1.5712154700233336,2.2924576991472327,1660.743426899663,3.127901793535303,0.25423470608411824
0.3837061905611945,0.3416720943226845,2956.2232941418947,2.2274239651968233,1.5090418921379785
0.6896560104620741,4.086174848174051,1301.4741246143258,3.0863879385989272,0.44566155852220646
0.962589722915626,3.8559192228102783,325.62904697938876,1.533022354600868,1.0138756055171458
3.324858817413828,3.287517088029101,250.22061455214958,2.7748836221127977,0.12008194361304776
2.0548819153399305,1.8813377475861952,469.20727478442484,0.946345781242882,1.4109882605399993
1.5837729611304794,2.5866547986473023,743.1834138060328,4.413501683295406,0.7301950381660167
1.0015318594029519,0.830542113964738,702.4292736714939,14.432444094141601,0.07510439815184848
1.3871285635437482,1.3262498212118656,662.3071503992767,0.997463375115075,1.1127524672031872
0.18902528308976208,5.942463286930018,186.19618820355313,3.0312089364193975,0.29184720030523104
0.8148817178074834,5.077374018157681,129.79454657355893,2.4994934091278616,0.11307102428356627
1.2552254638545062,2.642565530592786,556.7788598374966,9.544618698462692,0.2857598769186229
